event_name,date,latitude,longitude,rainfall_mm,antecedent_7day_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,soil_moisture,elevation_m,river_discharge_m3s,flood_nearby,landslide_occurred,month,year,rainfall_intensity,elevation_cat,slope_proxy,twi_proxy,combined_rain_index,season,critical_zone,log_rainfall_mm,log_antecedent_7day_mm,log_elevation_m,temp_range,landslide_risk_score
India_Kedarnath_2013,2013-06-15,30.74,79.07,18.0,53.9,10.1,3.6,99,5.1,17.0,2.91,0.488,3622.0,0.44,0,1,6,2013,1.0588235294117647,4,0.8195057690895077,0.5883021169770097,32.36,2,0,2.9444389791664403,4.005513348515485,8.195057690895077,6.5,0.5406
India_Kedarnath_2013,2013-06-16,30.74,79.07,122.3,53.9,7.3,5.1,99,4.3,24.0,1.23,0.492,3622.0,0.47,0,1,6,2013,5.095833333333333,4,0.8195057690895077,0.5931242654768213,94.94,2,1,4.814620410170298,4.005513348515485,8.195057690895077,2.2,0.6102
India_Kedarnath_2013,2013-06-17,30.74,79.07,157.2,53.9,7.8,4.3,97,6.2,24.0,1.23,0.491,3622.0,0.66,0,1,6,2013,6.55,4,0.8195057690895077,0.5919187283518684,115.88,2,1,5.063860055333554,4.005513348515485,8.195057690895077,3.5,0.6297
India_Kedarnath_2013,2013-06-18,30.74,79.07,3.3,53.9,9.1,1.1,99,4.5,11.0,3.19,0.49,3622.0,0.94,0,1,6,2013,0.3,4,0.8195057690895077,0.5907131912269156,23.540000000000003,2,0,1.4586150226995167,4.005513348515485,8.195057690895077,8.0,0.5313
India_Kedarnath_2013,2013-06-19,30.74,79.07,0.0,53.9,9.9,0.9,97,5.5,0.0,4.39,0.488,3622.0,0.94,0,1,6,2013,0.0,4,0.8195057690895077,0.5883021169770097,21.560000000000002,2,0,0.0,4.005513348515485,8.195057690895077,9.0,0.5254
India_Uttarakhand_2021,2021-10-17,30.51,79.42,1.4,0.0,18.0,6.9,79,6.8,7.0,1.69,0.292,2545.0,93.84,0,1,10,2021,0.19999999999999998,3,0.7842278779117352,0.3676526701225297,0.84,3,0,0.8754687373538999,0.0,7.842278779117352,11.1,0.3845
India_Uttarakhand_2021,2021-10-18,30.51,79.42,104.6,0.0,13.1,10.2,91,6.5,24.0,0.47,0.404,2545.0,93.41,0,1,10,2021,4.358333333333333,3,0.7842278779117352,0.5086701326352809,62.75999999999999,3,1,4.659658371272161,0.0,7.842278779117352,2.9000000000000004,0.494
India_Uttarakhand_2021,2021-10-19,30.51,79.42,74.8,0.0,13.6,8.1,91,10.4,19.0,0.77,0.427,2545.0,105.66,0,1,10,2021,3.9368421052631577,3,0.7842278779117352,0.5376290758298636,44.879999999999995,3,1,4.328098292648326,0.0,7.842278779117352,5.5,0.4789
India_Uttarakhand_2021,2021-10-20,30.51,79.42,1.1,0.0,16.0,5.5,92,8.0,4.0,2.24,0.409,2545.0,120.34,0,1,10,2021,0.275,3,0.7842278779117352,0.5149655550688857,0.66,3,0,0.7419373447293773,0.0,7.842278779117352,10.5,0.4284
India_Uttarakhand_2021,2021-10-21,30.51,79.42,0.0,0.0,16.9,4.0,80,7.7,0.0,3.08,0.396,2545.0,119.23,0,1,10,2021,0.0,3,0.7842278779117352,0.49859745674151296,0.0,3,0,0.0,0.0,7.842278779117352,12.899999999999999,0.4054
India_Chamoli_2021,2021-02-07,30.43,79.57,0.0,18.0,4.1,-11.9,31,10.3,0.0,2.94,0.334,3517.0,0.28,0,1,2,2021,0.0,4,0.8165647925297504,0.4040820550531474,7.2,0,0,0.0,2.9444389791664403,8.165647925297504,16.0,0.3682
India_Chamoli_2021,2021-02-08,30.43,79.57,0.0,18.0,5.6,-1.7,38,7.9,0.0,3.16,0.347,3517.0,0.28,0,1,2,2021,0.0,4,0.8165647925297504,0.41980979971090465,7.2,0,0,0.0,2.9444389791664403,8.165647925297504,7.3,0.3822
India_Chamoli_2021,2021-02-09,30.43,79.57,0.0,18.0,6.3,2.5,52,8.6,0.0,2.83,0.365,3517.0,0.28,0,1,2,2021,0.0,4,0.8165647925297504,0.44158667692933773,7.2,0,0,0.0,2.9444389791664403,8.165647925297504,3.8,0.4088
India_Chamoli_2021,2021-02-10,30.43,79.57,2.9,18.0,2.0,-8.7,70,8.6,5.0,2.14,0.37,3517.0,0.28,0,1,2,2021,0.58,4,0.8165647925297504,0.4476358094900136,8.94,0,0,1.3609765531356006,2.9444389791664403,8.165647925297504,10.7,0.4413
India_Chamoli_2021,2021-02-11,30.43,79.57,0.0,18.0,2.9,-4.9,65,8.4,0.0,2.86,0.374,3517.0,0.28,0,1,2,2021,0.0,4,0.8165647925297504,0.4524751155385543,7.2,0,0,0.0,2.9444389791664403,8.165647925297504,7.800000000000001,0.432
India_Uttarakhand_2022,2022-10-18,30.51,79.42,3.0,4.6,13.1,3.2,88,9.4,6.0,2.53,0.36,2545.0,126.35,0,1,10,2022,0.5,3,0.7842278779117352,0.4532704152195572,3.6399999999999997,3,0,1.3862943611198906,1.7227665977411035,7.842278779117352,9.899999999999999,0.4153
India_Uttarakhand_2022,2022-10-19,30.51,79.42,1.0,4.6,11.3,1.8,82,6.6,7.0,2.26,0.362,2545.0,122.31,0,1,10,2022,0.14285714285714285,3,0.7842278779117352,0.45578858419299917,2.44,3,0,0.6931471805599453,1.7227665977411035,7.842278779117352,9.5,0.4045
India_Uttarakhand_2022,2022-10-20,30.51,79.42,1.9,4.6,11.6,1.1,75,5.6,4.0,2.32,0.363,2545.0,118.67,0,1,10,2022,0.475,3,0.7842278779117352,0.4570476686797202,2.9799999999999995,3,0,1.0647107369924282,1.7227665977411035,7.842278779117352,10.5,0.3937
India_Uttarakhand_2022,2022-10-21,30.51,79.42,1.9,4.6,12.2,-0.2,79,6.9,3.0,2.67,0.362,2545.0,115.68,0,1,10,2022,0.6333333333333333,3,0.7842278779117352,0.45578858419299917,2.9799999999999995,3,0,1.0647107369924282,1.7227665977411035,7.842278779117352,12.399999999999999,0.4001
India_Uttarakhand_2022,2022-10-22,30.51,79.42,0.0,4.6,13.0,0.0,76,8.6,0.0,2.89,0.361,2545.0,112.5,0,1,10,2022,0.0,3,0.7842278779117352,0.45452949970627815,1.8399999999999999,3,0,0.0,1.7227665977411035,7.842278779117352,13.0,0.3937
India_Joshimath_2023,2023-07-25,30.56,79.57,2.3,31.3,27.2,20.3,100,8.2,11.0,3.98,0.383,1566.0,4.87,0,1,7,2023,0.20909090909090908,3,0.7356918242356021,0.513617003099917,13.900000000000002,2,0,1.1939224684724346,3.475067230228611,7.356918242356021,6.899999999999999,0.3979
India_Joshimath_2023,2023-07-26,30.56,79.57,23.2,31.3,25.5,20.5,98,7.4,15.0,2.66,0.407,1566.0,5.12,0,1,7,2023,1.5466666666666666,3,0.7356918242356021,0.5458018805787629,26.44,2,0,3.186352633162641,3.475067230228611,7.356918242356021,5.0,0.4131
India_Joshimath_2023,2023-07-27,30.56,79.57,6.4,31.3,25.7,20.3,96,8.0,12.0,3.4,0.394,1566.0,5.27,0,1,7,2023,0.5333333333333333,3,0.7356918242356021,0.5283684052777214,16.36,2,0,2.0014800002101243,3.475067230228611,7.356918242356021,5.399999999999999,0.3962
India_Joshimath_2023,2023-07-28,30.56,79.57,5.8,31.3,25.8,20.9,98,5.9,17.0,3.7,0.384,1566.0,5.35,0,1,7,2023,0.3411764705882353,3,0.7356918242356021,0.5149580396615356,16.0,2,0,1.916922612182061,3.475067230228611,7.356918242356021,4.900000000000002,0.3971
India_Joshimath_2023,2023-07-29,30.56,79.57,5.2,31.3,25.7,21.0,98,5.2,15.0,2.06,0.395,1566.0,5.37,0,1,7,2023,0.3466666666666667,3,0.7356918242356021,0.52970944183934,15.64,2,0,1.824549292051046,3.475067230228611,7.356918242356021,4.699999999999999,0.3989
India_Kinnaur_HP_2021,2021-08-11,31.52,78.47,4.1,35.8,12.2,4.0,100,7.4,7.0,4.08,0.385,4321.0,17.45,0,1,8,2021,0.5857142857142856,4,0.8371473537066831,0.45446639042834414,16.78,2,0,1.62924053973028,3.6054978451748854,8.371473537066832,8.2,0.5408
India_Kinnaur_HP_2021,2021-08-12,31.52,78.47,1.6,35.8,12.1,4.2,94,7.2,6.0,3.89,0.374,4321.0,17.28,0,1,8,2021,0.26666666666666666,4,0.8371473537066831,0.4414816364161057,15.280000000000001,2,0,0.9555114450274363,3.6054978451748854,8.371473537066832,7.8999999999999995,0.5271
India_Kinnaur_HP_2021,2021-08-13,31.52,78.47,2.8,35.8,12.0,4.0,100,5.2,9.0,3.86,0.369,4321.0,17.11,0,1,8,2021,0.3111111111111111,4,0.8371473537066831,0.4355794755014519,16.0,2,0,1.33500106673234,3.6054978451748854,8.371473537066832,8.0,0.5368
India_Kinnaur_HP_2021,2021-08-14,31.52,78.47,3.4,35.8,10.6,4.2,99,5.2,12.0,3.67,0.374,4321.0,16.99,0,1,8,2021,0.2833333333333333,4,0.8371473537066831,0.4414816364161057,16.36,2,0,1.4816045409242156,3.6054978451748854,8.371473537066832,6.3999999999999995,0.5366
India_Kinnaur_HP_2021,2021-08-15,31.52,78.47,1.5,35.8,11.2,3.1,100,8.1,6.0,4.03,0.374,4321.0,16.78,0,1,8,2021,0.25,4,0.8371473537066831,0.4414816364161057,15.22,2,0,0.9162907318741551,3.6054978451748854,8.371473537066832,8.1,0.537
India_HP_Mandi_2023,2023-08-14,31.72,76.93,27.4,62.8,26.6,22.8,98,10.5,24.0,2.01,0.422,769.0,480.95,0,1,8,2023,1.1416666666666666,2,0.6646390514847729,0.6255196746634298,41.56,2,0,3.3463891451671604,4.155753190350744,6.646390514847729,3.8000000000000007,0.3851
India_HP_Mandi_2023,2023-08-15,31.72,76.93,6.8,62.8,30.5,21.5,100,6.9,14.0,4.43,0.407,769.0,531.11,0,1,8,2023,0.4857142857142857,2,0.6646390514847729,0.6032855630047771,29.200000000000003,2,0,2.0541237336955462,4.155753190350744,6.646390514847729,9.0,0.3719
India_HP_Mandi_2023,2023-08-16,31.72,76.93,0.9,62.8,30.7,21.1,95,5.9,4.0,4.6,0.374,769.0,575.77,0,1,8,2023,0.225,2,0.6646390514847729,0.554370517355741,25.66,2,0,0.6418538861723948,4.155753190350744,6.646390514847729,9.599999999999998,0.3534
India_HP_Mandi_2023,2023-08-17,31.72,76.93,1.1,62.8,30.4,22.3,100,7.6,7.0,4.33,0.358,769.0,563.94,0,1,8,2023,0.15714285714285717,2,0.6646390514847729,0.5306541315865115,25.78,2,0,0.7419373447293773,4.155753190350744,6.646390514847729,8.099999999999998,0.3586
India_HP_Mandi_2023,2023-08-18,31.72,76.93,0.0,62.8,31.4,21.5,100,5.2,0.0,4.68,0.343,769.0,548.54,0,1,8,2023,0.0,2,0.6646390514847729,0.5084200199278589,25.12,2,0,0.0,4.155753190350744,6.646390514847729,9.899999999999999,0.355
India_HP_Shimla_2023,2023-08-13,31.1,77.17,21.6,27.4,21.7,17.6,100,12.9,23.0,1.82,0.51,1940.0,1.68,0,1,8,2023,0.9391304347826087,3,0.757095858316901,0.664845200857948,23.92,2,0,3.1179499062782403,3.3463891451671604,7.57095858316901,4.099999999999998,0.4537
India_HP_Shimla_2023,2023-08-14,31.1,77.17,51.0,27.4,18.9,16.7,100,7.0,24.0,1.01,0.51,1940.0,1.65,0,1,8,2023,2.125,3,0.757095858316901,0.664845200857948,41.56,2,1,3.9512437185814275,3.3463891451671604,7.57095858316901,2.1999999999999993,0.4731
India_HP_Shimla_2023,2023-08-15,31.1,77.17,1.2,27.4,22.7,15.6,100,12.4,8.0,3.8,0.494,1940.0,1.7,0,1,8,2023,0.15,3,0.757095858316901,0.643987312203581,11.680000000000001,2,0,0.7884573603642702,3.3463891451671604,7.57095858316901,7.1,0.4372
India_HP_Shimla_2023,2023-08-16,31.1,77.17,0.9,27.4,23.0,14.4,100,14.3,7.0,4.08,0.487,1940.0,1.78,0,1,8,2023,0.1285714285714286,3,0.757095858316901,0.6348619859172954,11.5,2,0,0.6418538861723948,3.3463891451671604,7.57095858316901,8.6,0.4356
India_HP_Shimla_2023,2023-08-17,31.1,77.17,2.1,27.4,22.5,14.9,100,16.3,8.0,3.9,0.48,1940.0,1.85,0,1,8,2023,0.2625,3,0.757095858316901,0.6257366596310098,12.22,2,0,1.1314021114911006,3.3463891451671604,7.57095858316901,7.6,0.435
India_HP_Kullu_2023,2023-08-14,31.95,77.1,54.8,68.0,23.0,19.0,99,6.4,22.0,1.83,0.507,1663.0,106.4,0,1,8,2023,2.4909090909090907,3,0.7416979621381155,0.6744730271157032,60.08,2,1,4.021773869387265,4.23410650459726,7.416979621381154,4.0,0.4739
India_HP_Kullu_2023,2023-08-15,31.95,77.1,5.9,68.0,25.1,18.9,100,5.4,14.0,3.06,0.499,1663.0,107.39,0,1,8,2023,0.42142857142857143,3,0.7416979621381155,0.6638304546957315,30.740000000000002,2,0,1.9315214116032138,4.23410650459726,7.416979621381154,6.200000000000003,0.4417
India_HP_Kullu_2023,2023-08-16,31.95,77.1,0.9,68.0,24.8,18.9,95,5.7,5.0,4.3,0.476,1663.0,116.49,0,1,8,2023,0.18,3,0.7416979621381155,0.6332330589883131,27.740000000000002,2,0,0.6418538861723948,4.23410650459726,7.416979621381154,5.900000000000002,0.4257
India_HP_Kullu_2023,2023-08-17,31.95,77.1,0.6,68.0,25.5,18.3,100,6.6,3.0,4.24,0.461,1663.0,123.17,0,1,8,2023,0.19999999999999998,3,0.7416979621381155,0.6132782357008663,27.560000000000002,2,0,0.4700036292457356,4.23410650459726,7.416979621381154,7.199999999999999,0.4308
India_HP_Kullu_2023,2023-08-18,31.95,77.1,5.8,68.0,26.5,17.5,100,6.4,7.0,4.69,0.459,1663.0,116.49,0,1,8,2023,0.8285714285714285,3,0.7416979621381155,0.6106175925958733,30.680000000000003,2,0,1.916922612182061,4.23410650459726,7.416979621381154,9.0,0.4339
India_Kerala_Landslide_2018,2018-08-15,9.55,76.62,117.9,195.2,23.6,22.3,100,23.9,24.0,0.58,0.512,45.0,7.34,0,1,8,2018,4.9125000000000005,0,0.38286413964890953,1.3032495163787625,148.82,2,0,4.778282803696737,5.279134547131263,3.828641396489095,1.3000000000000007,0.4477
India_Kerala_Landslide_2018,2018-08-16,9.55,76.62,81.4,195.2,25.0,22.2,100,18.1,24.0,1.12,0.513,45.0,8.68,0,1,8,2018,3.391666666666667,0,0.38286413964890953,1.30579492559044,126.92,2,0,4.411585436915426,5.279134547131263,3.828641396489095,2.8000000000000007,0.4239
India_Kerala_Landslide_2018,2018-08-17,9.55,76.62,41.0,195.2,25.6,22.1,100,18.4,24.0,1.72,0.509,45.0,8.16,0,1,8,2018,1.7083333333333333,0,0.38286413964890953,1.2956132887437308,102.67999999999999,2,0,3.7376696182833684,5.279134547131263,3.828641396489095,3.5,0.3965
India_Kerala_Landslide_2018,2018-08-18,9.55,76.62,34.3,195.2,26.1,22.6,100,19.0,24.0,1.86,0.511,45.0,7.49,0,1,8,2018,1.4291666666666665,0,0.38286413964890953,1.3007041071670853,98.66,2,0,3.563882963939251,5.279134547131263,3.828641396489095,3.5,0.3924
India_Kerala_Landslide_2018,2018-08-19,9.55,76.62,21.6,195.2,26.4,22.6,100,20.7,23.0,2.2,0.505,45.0,6.96,0,1,8,2018,0.9391304347826087,0,0.38286413964890953,1.2854316518970217,91.03999999999999,2,0,3.1179499062782403,5.279134547131263,3.828641396489095,3.799999999999997,0.3829
India_Kerala_Munnar_2021,2021-10-16,10.09,77.06,45.6,110.6,19.5,16.9,100,14.5,23.0,1.4,0.424,1485.0,23.43,0,1,10,2021,1.982608695652174,2,0.7303843225277704,0.572675551195368,71.6,3,1,3.8416005411316,4.71492104994721,7.303843225277705,2.6000000000000014,0.4596
India_Kerala_Munnar_2021,2021-10-17,10.09,77.06,55.1,110.6,18.6,17.0,100,14.4,24.0,1.5,0.429,1485.0,23.66,0,1,10,2021,2.2958333333333334,2,0.7303843225277704,0.5794288006198416,77.30000000000001,3,1,4.027135812528651,4.71492104994721,7.303843225277705,1.6000000000000014,0.4668
India_Kerala_Munnar_2021,2021-10-18,10.09,77.06,11.0,110.6,18.6,16.4,100,16.0,18.0,2.12,0.426,1485.0,21.8,0,1,10,2021,0.6111111111111112,2,0.7303843225277704,0.5753768509651574,50.84,3,0,2.4849066497880004,4.71492104994721,7.303843225277705,2.200000000000003,0.4372
India_Kerala_Munnar_2021,2021-10-19,10.09,77.06,11.4,110.6,21.7,15.9,100,8.9,8.0,2.69,0.418,1485.0,19.94,0,1,10,2021,1.425,2,0.7303843225277704,0.5645716518859994,51.08,3,0,2.517696472610991,4.71492104994721,7.303843225277705,5.799999999999999,0.4359
India_Kerala_Munnar_2021,2021-10-20,10.09,77.06,28.3,110.6,22.1,15.8,100,6.6,12.0,2.71,0.42,1485.0,19.51,0,1,10,2021,2.3583333333333334,2,0.7303843225277704,0.567272951655789,61.22,3,0,3.3775875160230218,4.71492104994721,7.303843225277705,6.300000000000001,0.4474
India_Kerala_Wayanad_2019,2019-08-08,11.61,76.08,62.2,141.9,22.4,19.5,100,17.4,24.0,1.46,0.51,755.0,10.14,0,1,8,2019,2.591666666666667,2,0.6628041376179533,0.7580214976168883,94.08000000000001,2,1,4.146304301152812,4.9621450849358215,6.628041376179533,2.8999999999999986,0.4571
India_Kerala_Wayanad_2019,2019-08-09,11.61,76.08,46.3,141.9,22.3,19.4,100,13.5,24.0,1.35,0.511,755.0,10.64,0,1,8,2019,1.9291666666666665,2,0.6628041376179533,0.7595078142788823,84.54,2,1,3.856510295497887,4.9621450849358215,6.628041376179533,2.900000000000002,0.4468
India_Kerala_Wayanad_2019,2019-08-10,11.61,76.08,52.7,141.9,22.6,19.1,100,11.8,24.0,1.19,0.512,755.0,10.94,0,1,8,2019,2.1958333333333333,2,0.6628041376179533,0.7609941309408761,88.38000000000001,2,1,3.983413001514819,4.9621450849358215,6.628041376179533,3.5,0.4512
India_Kerala_Wayanad_2019,2019-08-11,11.61,76.08,12.9,141.9,24.2,19.0,100,15.2,20.0,3.06,0.506,755.0,7.15,0,1,8,2019,0.645,2,0.6628041376179533,0.7520762309689127,64.5,2,0,2.631888840136646,4.9621450849358215,6.628041376179533,5.199999999999999,0.4238
India_Kerala_Wayanad_2019,2019-08-12,11.61,76.08,11.5,141.9,24.0,18.9,100,12.2,23.0,2.59,0.505,755.0,6.05,0,1,8,2019,0.5,2,0.6628041376179533,0.7505899143069188,63.660000000000004,2,0,2.5257286443082556,4.9621450849358215,6.628041376179533,5.100000000000001,0.4227
India_Raigad_MH_2021,2021-07-22,18.51,73.31,57.0,388.6,26.2,24.2,96,12.7,24.0,0.87,0.509,68.0,10.8,0,1,7,2021,2.375,0,0.423410650459726,1.1744058422655168,189.64000000000001,2,0,4.060443010546419,5.96512057176838,4.23410650459726,2.0,0.4784
India_Raigad_MH_2021,2021-07-23,18.51,73.31,73.7,388.6,24.7,22.8,99,9.2,24.0,0.73,0.51,68.0,10.94,0,1,7,2021,3.0708333333333333,0,0.423410650459726,1.1767131228986514,199.66000000000003,2,0,4.3134800921387715,5.96512057176838,4.23410650459726,1.8999999999999986,0.4946
India_Raigad_MH_2021,2021-07-24,18.51,73.31,32.1,388.6,27.7,23.1,98,15.8,24.0,2.32,0.51,68.0,10.46,0,1,7,2021,1.3375000000000001,0,0.423410650459726,1.1767131228986514,174.70000000000002,2,0,3.4995332823830174,5.96512057176838,4.23410650459726,4.599999999999998,0.4655
India_Raigad_MH_2021,2021-07-25,18.51,73.31,25.1,388.6,28.2,24.3,97,12.1,24.0,2.01,0.507,68.0,9.84,0,1,7,2021,1.0458333333333334,0,0.423410650459726,1.1697912809992477,170.50000000000003,2,0,3.261935314328648,5.96512057176838,4.23410650459726,3.8999999999999986,0.4587
India_Raigad_MH_2021,2021-07-26,18.51,73.31,25.1,388.6,27.9,24.2,97,15.0,24.0,2.34,0.512,68.0,9.45,0,1,7,2021,1.0458333333333334,0,0.423410650459726,1.1813276841649207,170.50000000000003,2,0,3.261935314328648,5.96512057176838,4.23410650459726,3.6999999999999993,0.4596
India_Malin_MH_2014,2014-07-30,19.0,73.44,92.7,283.6,25.2,23.9,99,15.0,24.0,0.95,0.439,109.0,68.34,0,1,7,2014,3.8625000000000003,1,0.47004803657924166,0.9144918144614349,169.06,2,0,4.540098189244376,5.651084685655752,4.700480365792417,1.3000000000000007,0.4616
India_Malin_MH_2014,2014-07-31,19.0,73.44,70.7,283.6,25.5,23.9,100,14.2,24.0,0.87,0.441,109.0,67.71,0,1,7,2014,2.9458333333333333,1,0.47004803657924166,0.9186580641856328,155.86,2,0,4.272490747605575,5.651084685655752,4.700480365792417,1.6000000000000014,0.4492
India_Malin_MH_2014,2014-08-01,19.0,73.44,28.7,283.6,27.2,24.0,99,17.0,24.0,2.26,0.438,109.0,56.68,0,1,8,2014,1.1958333333333333,1,0.47004803657924166,0.912408689599336,130.66000000000003,2,0,3.391147045808654,5.651084685655752,4.700480365792417,3.1999999999999993,0.4193
India_Malin_MH_2014,2014-08-02,19.0,73.44,12.9,283.6,27.4,23.8,98,19.3,23.0,2.74,0.443,109.0,42.05,0,1,8,2014,0.5608695652173913,1,0.47004803657924166,0.9228243139098307,121.18,2,0,2.631888840136646,5.651084685655752,4.700480365792417,3.599999999999998,0.4082
India_Malin_MH_2014,2014-08-03,19.0,73.44,25.7,283.6,27.4,23.6,99,17.8,24.0,2.35,0.438,109.0,35.9,0,1,8,2014,1.0708333333333333,1,0.47004803657924166,0.912408689599336,128.86,2,0,3.2846635654062037,5.651084685655752,4.700480365792417,3.799999999999997,0.4173
India_Pune_MH_2023,2023-07-20,18.52,73.85,3.5,85.6,26.5,22.6,93,32.3,19.0,3.51,0.493,542.0,747.17,0,1,7,2023,0.18421052631578946,2,0.6297109319933936,0.7706605833102932,36.34,2,0,1.5040773967762742,4.461299815568389,6.297109319933935,3.8999999999999986,0.3687
India_Pune_MH_2023,2023-07-21,18.52,73.85,13.3,85.6,26.4,22.7,92,25.3,20.0,2.52,0.488,542.0,495.59,0,1,7,2023,0.665,2,0.6297109319933936,0.7628445530535966,42.22,2,0,2.6602595372658615,4.461299815568389,6.297109319933935,3.6999999999999993,0.3726
India_Pune_MH_2023,2023-07-22,18.52,73.85,11.5,85.6,27.1,22.6,94,29.2,23.0,2.79,0.501,542.0,644.65,0,1,7,2023,0.5,2,0.6297109319933936,0.7831662317210079,41.14,2,0,2.5257286443082556,4.461299815568389,6.297109319933935,4.5,0.3772
India_Pune_MH_2023,2023-07-23,18.52,73.85,8.4,85.6,25.9,22.5,93,28.7,23.0,2.27,0.501,542.0,817.46,0,1,7,2023,0.3652173913043478,2,0.6297109319933936,0.7831662317210079,39.28,2,0,2.2407096892759584,4.461299815568389,6.297109319933935,3.3999999999999986,0.3735
India_Pune_MH_2023,2023-07-24,18.52,73.85,11.5,85.6,26.2,22.8,93,28.7,22.0,3.14,0.503,542.0,1050.96,1,1,7,2023,0.5227272727272727,2,0.6297109319933936,0.7862926438236866,41.14,2,0,2.5257286443082556,4.461299815568389,6.297109319933935,3.3999999999999986,0.3759
India_Sikkim_2023,2023-10-04,27.33,88.61,27.7,23.3,18.5,15.3,100,5.1,23.0,0.81,0.421,1551.0,2.85,0,1,10,2023,1.2043478260869565,3,0.7347299700743164,0.5653055696925806,25.939999999999998,3,0,3.3568971227655755,3.190476350346503,7.347299700743164,3.1999999999999993,0.4183
India_Sikkim_2023,2023-10-05,27.33,88.61,3.2,23.3,20.9,15.9,100,7.1,11.0,2.08,0.412,1551.0,3.4,0,1,10,2023,0.29090909090909095,3,0.7347299700743164,0.5532206525257559,11.24,3,0,1.4350845252893227,3.190476350346503,7.347299700743164,4.999999999999998,0.4004
India_Sikkim_2023,2023-10-06,27.33,88.61,9.2,23.3,21.2,15.2,99,5.8,11.0,2.18,0.405,1551.0,3.45,0,1,10,2023,0.8363636363636363,3,0.7347299700743164,0.5438212725071144,14.84,3,0,2.322387720290225,3.190476350346503,7.347299700743164,6.0,0.4013
India_Sikkim_2023,2023-10-07,27.33,88.61,28.6,23.3,22.0,15.1,100,6.6,17.0,3.06,0.412,1551.0,3.12,0,1,10,2023,1.6823529411764706,3,0.7347299700743164,0.5532206525257559,26.48,3,0,3.3877743613300146,3.190476350346503,7.347299700743164,6.9,0.4171
India_Sikkim_2023,2023-10-08,27.33,88.61,19.5,23.3,22.5,14.7,100,6.2,23.0,2.97,0.425,1551.0,2.8,0,1,10,2023,0.8478260869565217,3,0.7347299700743164,0.5706766439889472,21.02,3,0,3.0204248861443626,3.190476350346503,7.347299700743164,7.800000000000001,0.4136
India_Assam_2022,2022-06-17,25.45,92.45,51.7,111.5,20.7,18.9,99,39.6,24.0,0.91,0.51,1108.0,62.39,0,1,6,2022,2.154166666666667,2,0.7011213987350368,0.717177124619232,75.62,2,1,3.9646154555473165,4.722953221644475,7.011213987350367,1.8000000000000007,0.4581
India_Assam_2022,2022-06-18,25.45,92.45,31.1,111.5,23.0,18.7,98,33.5,20.0,1.86,0.507,1108.0,41.76,0,1,6,2022,1.5550000000000002,2,0.7011213987350368,0.7129584356508836,63.260000000000005,2,1,3.4688560301359703,4.722953221644475,7.011213987350367,4.300000000000001,0.4423
India_Assam_2022,2022-06-19,25.45,92.45,14.6,111.5,23.6,18.8,98,29.7,12.0,2.86,0.497,1108.0,29.06,0,1,6,2022,1.2166666666666666,2,0.7011213987350368,0.6988961390897221,53.36,2,0,2.747270914255491,4.722953221644475,7.011213987350367,4.800000000000001,0.4294
India_Assam_2022,2022-06-20,25.45,92.45,4.5,111.5,23.9,18.9,99,23.2,7.0,3.3,0.489,1108.0,23.43,0,1,6,2022,0.6428571428571429,2,0.7011213987350368,0.687646301840793,47.300000000000004,2,0,1.7047480922384253,4.722953221644475,7.011213987350367,5.0,0.4229
India_Assam_2022,2022-06-21,25.45,92.45,0.4,111.5,24.5,19.2,98,24.5,2.0,3.49,0.478,1108.0,20.43,0,1,6,2022,0.2,2,0.7011213987350368,0.6721777756235154,44.84,2,0,0.33647223662121295,4.722953221644475,7.011213987350367,5.300000000000001,0.4164
India_Manipur_2022,2022-05-01,24.82,93.95,9.3,6.8,29.5,17.6,98,10.4,7.0,4.32,0.378,781.0,3.25,0,1,5,2022,1.3285714285714287,2,0.6661854740545311,0.559018219858293,8.3,1,0,2.33214389523559,2.0541237336955462,6.661854740545311,11.899999999999999,0.3445
India_Manipur_2022,2022-05-02,24.82,93.95,3.2,6.8,27.0,18.5,96,11.8,5.0,3.88,0.407,781.0,3.12,0,1,5,2022,0.64,2,0.6661854740545311,0.6019058610643525,4.640000000000001,1,0,1.4350845252893227,2.0541237336955462,6.661854740545311,8.5,0.3428
India_Manipur_2022,2022-05-03,24.82,93.95,23.8,6.8,28.8,17.4,94,8.8,13.0,3.43,0.447,781.0,6.82,0,1,5,2022,1.830769230769231,2,0.6661854740545311,0.6610612282451244,17.0,1,0,3.2108436531709366,2.0541237336955462,6.661854740545311,11.400000000000002,0.3609
India_Manipur_2022,2022-05-04,24.82,93.95,31.0,6.8,25.0,17.7,95,10.5,13.0,3.11,0.491,781.0,12.06,0,1,5,2022,2.3846153846153846,2,0.6661854740545311,0.7261321321439733,21.319999999999997,1,1,3.4657359027997265,2.0541237336955462,6.661854740545311,7.300000000000001,0.3758
India_Manipur_2022,2022-05-05,24.82,93.95,0.2,6.8,25.9,16.7,99,7.4,2.0,4.05,0.453,781.0,6.31,0,1,5,2022,0.1,2,0.6661854740545311,0.6699345333222402,2.8400000000000003,1,0,0.18232155679395465,2.0541237336955462,6.661854740545311,9.2,0.3547
